customer_id,customer_age,gender,occupation_category,monthly_income_lakh,monthly_expenses_lakh,total_savings_lakh,total_investments_lakh,total_debt_lakh,primary_bank,num_products_held,account_tenure_months,avg_monthly_transaction_count,digital_engagement_score,credit_utilization_pct,investment_preference,risk_appetite,customer_city_tier
CUST0000620,60,Male,Retired,0.41,0.313,13.5,12.4,22.59,Axis Bank,4,163,80,83.9,20.6,Fixed Deposits,Low,Tier-1
CUST0000621,43,Male,Retired,0.343,0.23,29.96,31.37,2.51,HDFC Bank,8,27,104,75.5,12.4,Mutual Funds,Moderate,Tier-3
CUST0000622,42,Male,IT/Tech,1.167,0.743,106.09,102.94,66.52,SBI,7,52,39,81.2,41.2,Fixed Deposits,Low,Tier-1
CUST0000623,49,Female,Manufacturing,0.3,0.151,24.69,7.78,1.93,PNB,1,154,52,84.0,18.9,Fixed Deposits,High,Tier-3
CUST0000624,40,Male,Business Owner,1.73,0.944,26.58,15.8,54.24,ICICI Bank,5,92,83,63.2,56.3,Hybrid,Low,Tier-2
CUST0000625,34,Female,Banking/Finance,0.784,0.482,36.91,6.04,5.62,SBI,6,225,119,53.6,46.5,Hybrid,Low,Tier-1
CUST0000626,52,Male,Retired,0.347,0.168,6.65,3.65,18.98,ICICI Bank,4,134,54,71.1,21.1,Fixed Deposits,Low,Tier-2
CUST0000627,49,Female,Healthcare,1.177,0.931,41.51,45.85,49.53,PNB,1,131,70,49.4,7.0,Fixed Deposits,Moderate,Tier-1
CUST0000628,24,Male,Government,0.715,0.34,8.09,3.63,38.58,Kotak Mahindra,1,179,84,68.6,77.3,None,High,Tier-2
CUST0000629,71,Male,IT/Tech,1.196,0.585,46.67,0.01,5.75,HDFC Bank,7,186,83,23.4,56.0,Fixed Deposits,Low,Tier-2
CUST0000630,57,Male,Healthcare,0.3,0.132,27.74,10.24,10.24,Kotak Mahindra,1,68,89,77.2,33.1,Hybrid,Low,Tier-3
CUST0000631,25,Male,Other,0.497,0.388,5.32,6.04,26.73,PNB,4,66,33,89.8,10.9,None,High,Tier-2
CUST0000632,32,Male,Manufacturing,0.434,0.363,20.94,21.97,13.84,PNB,2,86,55,65.3,50.4,None,Moderate,Tier-3
CUST0000633,29,Male,Government,0.737,0.348,62.78,5.08,29.55,Axis Bank,8,150,88,91.8,53.0,None,High,Tier-1
CUST0000634,25,Male,IT/Tech,1.371,0.942,77.53,65.64,17.07,SBI,2,94,80,17.9,45.0,Fixed Deposits,Low,Tier-2
CUST0000635,31,Male,Retired,0.3,0.175,2.5,2.87,13.04,ICICI Bank,5,29,17,50.7,25.9,Equity,High,Tier-1
CUST0000636,32,Female,IT/Tech,1.183,0.707,19.01,4.11,68.62,Kotak Mahindra,8,199,15,20.9,20.6,Mutual Funds,Low,Tier-1
CUST0000637,32,Female,Banking/Finance,0.792,0.464,6.93,5.36,46.36,Other,7,148,95,54.6,29.1,Hybrid,Low,Tier-1
CUST0000638,31,Male,IT/Tech,1.304,1.081,122.72,59.56,55.15,HDFC Bank,8,142,9,28.0,83.4,Equity,Moderate,Tier-3
CUST0000639,32,Male,Business Owner,1.846,1.107,27.9,8.96,76.04,SBI,5,54,46,42.9,32.5,Fixed Deposits,Moderate,Tier-2
CUST0000640,25,Male,Healthcare,0.779,0.432,27.82,32.95,11.1,Bank of Baroda,2,36,103,71.9,64.8,Mutual Funds,Low,Tier-1
CUST0000641,25,Male,Banking/Finance,0.622,0.441,37.26,21.49,30.11,Other,3,32,5,76.2,27.6,Fixed Deposits,Moderate,Tier-1
CUST0000642,53,Female,IT/Tech,0.658,0.326,40.65,31.26,10.79,Other,8,183,48,50.4,25.2,Gold,Moderate,Tier-2
CUST0000643,22,Female,Government,0.357,0.265,32.0,34.22,0.71,HDFC Bank,8,15,76,56.2,37.9,Hybrid,Moderate,Tier-1
CUST0000644,39,Male,Manufacturing,0.96,0.508,89.76,23.63,44.83,Kotak Mahindra,2,37,70,60.8,58.0,Fixed Deposits,Moderate,Tier-2
CUST0000645,36,Male,Government,0.684,0.401,8.75,7.43,4.65,Bank of Baroda,4,69,44,41.5,39.2,Real Estate,Low,Tier-2
CUST0000646,44,Female,Business Owner,0.582,0.389,13.23,11.23,18.52,HDFC Bank,8,175,116,57.9,30.5,Hybrid,Low,Tier-1
CUST0000647,65,Male,Banking/Finance,1.097,0.707,68.29,78.96,33.39,SBI,5,46,26,57.9,35.7,Fixed Deposits,High,Tier-2
CUST0000648,53,Male,Manufacturing,0.427,0.183,8.3,5.93,4.86,Axis Bank,1,272,103,25.7,15.8,None,High,Tier-2
CUST0000649,42,Male,IT/Tech,1.212,0.949,39.88,40.08,7.65,Kotak Mahindra,8,221,45,34.9,26.2,Fixed Deposits,Low,Tier-2
CUST0000650,22,Male,IT/Tech,1.178,0.996,17.89,2.51,40.94,SBI,1,199,61,55.0,30.9,Fixed Deposits,High,Tier-1
CUST0000651,72,Male,Government,0.68,0.532,41.82,41.9,33.56,SBI,1,105,13,25.6,21.5,Mutual Funds,Low,Tier-2
CUST0000652,23,Male,Government,0.446,0.246,21.53,4.43,14.62,Axis Bank,8,66,7,70.2,74.3,Fixed Deposits,High,Tier-1
CUST0000653,57,Male,Other,0.679,0.478,13.05,5.85,15.59,Kotak Mahindra,8,130,29,57.5,42.4,Gold,Moderate,Tier-2
CUST0000654,66,Male,Business Owner,0.397,0.243,25.79,14.1,11.53,HDFC Bank,2,101,50,53.0,82.0,Equity,Low,Tier-1
CUST0000655,27,Female,Manufacturing,0.47,0.19,9.5,8.55,0.58,ICICI Bank,8,10,91,79.5,29.0,Fixed Deposits,High,Tier-2
CUST0000656,61,Male,Manufacturing,0.858,0.584,43.34,55.38,48.08,Other,3,29,54,66.7,58.5,Fixed Deposits,Low,Tier-1
CUST0000657,36,Male,Government,0.609,0.469,4.82,0.12,23.74,HDFC Bank,8,246,59,51.6,57.7,None,High,Tier-1
CUST0000658,63,Male,IT/Tech,1.301,0.814,80.15,31.61,2.36,ICICI Bank,1,56,35,36.8,13.6,Mutual Funds,Low,Tier-1
CUST0000659,26,Male,Business Owner,1.25,0.576,114.27,99.36,32.04,PNB,1,299,14,39.9,61.7,None,Moderate,Tier-3
CUST0000660,30,Male,IT/Tech,0.494,0.379,12.99,13.35,1.5,Kotak Mahindra,7,155,22,51.0,22.8,Real Estate,Moderate,Tier-2
CUST0000661,70,Male,IT/Tech,0.778,0.384,73.93,71.58,39.68,Axis Bank,2,260,11,63.4,76.6,Fixed Deposits,Moderate,Tier-2
CUST0000662,40,Male,IT/Tech,0.977,0.395,65.62,82.15,16.68,PNB,6,224,44,23.9,36.4,Mutual Funds,Low,Tier-2
CUST0000663,72,Male,Banking/Finance,1.256,0.96,38.22,4.73,15.7,ICICI Bank,5,238,20,40.5,57.2,Real Estate,High,Tier-2
CUST0000664,45,Male,Manufacturing,0.463,0.299,32.83,8.36,17.95,ICICI Bank,1,267,93,77.2,39.3,Fixed Deposits,Low,Tier-1
CUST0000665,39,Female,Retired,0.473,0.338,4.35,0.29,22.29,Kotak Mahindra,8,257,52,35.6,23.4,Mutual Funds,Low,Tier-1
CUST0000666,26,Male,IT/Tech,0.829,0.462,46.38,42.41,30.38,ICICI Bank,4,153,15,15.0,19.6,Mutual Funds,Moderate,Tier-2
CUST0000667,46,Female,Retired,0.315,0.207,11.59,15.89,5.44,Axis Bank,4,296,47,60.3,35.4,Real Estate,Low,Tier-1
CUST0000668,45,Male,Other,0.435,0.179,37.87,20.55,7.75,HDFC Bank,4,78,51,54.4,42.7,Fixed Deposits,Moderate,Tier-1
CUST0000669,37,Female,IT/Tech,0.53,0.319,18.33,23.86,29.96,Axis Bank,1,223,70,80.5,22.2,Fixed Deposits,Low,Tier-1
CUST0000670,67,Male,Business Owner,0.982,0.531,81.79,48.67,41.1,HDFC Bank,2,87,39,89.9,25.2,Equity,Moderate,Tier-2
CUST0000671,29,Male,Healthcare,0.763,0.425,22.67,13.41,26.96,PNB,5,172,21,53.2,6.0,Real Estate,High,Tier-1
CUST0000672,29,Female,Government,0.856,0.574,10.91,4.41,40.76,Axis Bank,4,104,77,30.1,67.6,Fixed Deposits,High,Tier-2
CUST0000673,39,Female,Banking/Finance,0.725,0.566,7.82,8.7,34.56,SBI,8,168,16,84.1,6.1,Mutual Funds,High,Tier-2
CUST0000674,24,Other,IT/Tech,1.241,1.029,116.19,52.4,27.37,Kotak Mahindra,2,286,86,49.4,85.6,Mutual Funds,Moderate,Tier-1
CUST0000675,60,Female,Healthcare,0.873,0.72,6.24,1.46,17.16,Axis Bank,8,193,72,81.3,36.4,Fixed Deposits,Moderate,Tier-3
CUST0000676,49,Male,Other,0.3,0.245,2.67,2.42,4.71,HDFC Bank,1,187,96,78.1,32.5,Equity,High,Tier-1
CUST0000677,26,Female,Business Owner,1.042,0.462,50.29,74.02,23.94,ICICI Bank,1,70,54,35.1,31.0,Hybrid,Moderate,Tier-2
CUST0000678,23,Female,IT/Tech,1.24,0.534,31.88,43.19,46.89,Axis Bank,7,81,42,86.2,37.7,Real Estate,Moderate,Tier-2
CUST0000679,43,Female,Manufacturing,0.779,0.618,10.54,12.36,3.06,Bank of Baroda,2,123,9,85.9,37.7,Fixed Deposits,Moderate,Tier-2
CUST0000680,28,Female,Business Owner,1.708,1.032,136.06,39.61,86.18,Bank of Baroda,4,133,81,18.5,64.7,None,Low,Tier-3
CUST0000681,51,Male,IT/Tech,0.846,0.506,37.6,20.67,17.12,ICICI Bank,1,126,29,53.5,65.9,Equity,Low,Tier-3
CUST0000682,33,Female,Other,0.398,0.236,22.08,16.22,19.96,Bank of Baroda,1,82,65,79.6,35.3,Fixed Deposits,Moderate,Tier-1
CUST0000683,31,Male,Government,0.3,0.241,15.04,17.91,9.43,ICICI Bank,5,48,64,49.3,31.0,Fixed Deposits,Low,Tier-2
CUST0000684,29,Female,Banking/Finance,0.975,0.572,37.35,3.79,26.28,Axis Bank,2,202,104,20.5,20.2,Real Estate,Moderate,Tier-2
CUST0000685,34,Male,Government,0.78,0.514,17.37,3.56,17.5,ICICI Bank,7,13,100,64.6,33.6,Mutual Funds,Moderate,Tier-2
CUST0000686,41,Male,Manufacturing,0.5,0.226,33.73,37.7,1.76,Bank of Baroda,3,148,17,85.2,23.2,Mutual Funds,Moderate,Tier-2
CUST0000687,34,Male,Banking/Finance,0.794,0.424,24.44,8.71,29.73,ICICI Bank,5,20,73,42.8,51.1,Fixed Deposits,Moderate,Tier-2
CUST0000688,45,Male,IT/Tech,1.249,0.768,119.6,81.7,15.37,PNB,1,106,20,63.5,27.8,None,Low,Tier-1
CUST0000689,51,Female,Manufacturing,0.577,0.379,24.33,6.23,20.87,SBI,8,140,57,39.4,46.1,Real Estate,Low,Tier-2
CUST0000690,31,Female,Retired,0.369,0.166,18.16,13.37,0.6,HDFC Bank,7,40,25,65.3,9.4,Gold,Low,Tier-1
CUST0000691,37,Male,IT/Tech,1.376,0.894,38.37,56.66,47.36,PNB,4,113,64,60.5,29.1,Equity,Moderate,Tier-3
CUST0000692,59,Female,IT/Tech,0.897,0.574,81.0,110.94,39.11,HDFC Bank,2,41,111,77.1,49.0,Mutual Funds,Moderate,Tier-1
CUST0000693,64,Other,Government,0.359,0.274,21.12,9.61,3.91,HDFC Bank,7,28,9,48.1,50.7,Hybrid,Moderate,Tier-2
CUST0000694,24,Male,Other,0.3,0.199,18.55,7.11,17.12,SBI,1,49,79,56.9,23.3,Real Estate,High,Tier-1
CUST0000695,50,Male,Government,0.565,0.329,13.04,19.43,21.79,HDFC Bank,5,145,58,98.0,28.2,Mutual Funds,Low,Tier-2
CUST0000696,50,Female,Government,0.633,0.284,56.13,18.02,8.67,Other,4,215,89,17.1,21.3,Fixed Deposits,Moderate,Tier-1
CUST0000697,36,Female,Healthcare,1.091,0.48,19.36,18.85,42.43,ICICI Bank,7,231,19,70.2,24.5,Fixed Deposits,Moderate,Tier-2
CUST0000698,34,Female,Manufacturing,0.503,0.289,6.73,5.01,10.99,ICICI Bank,4,236,60,45.2,20.5,Mutual Funds,High,Tier-1
CUST0000699,41,Male,Manufacturing,0.3,0.182,27.73,31.0,12.32,SBI,6,133,105,54.4,58.6,Mutual Funds,Moderate,Tier-3
CUST0000700,59,Male,Banking/Finance,0.829,0.671,12.29,3.87,38.71,ICICI Bank,2,86,24,78.6,10.7,Fixed Deposits,High,Tier-2
CUST0000701,43,Female,Government,0.583,0.346,12.37,0.65,8.0,Axis Bank,8,280,112,31.0,33.6,Fixed Deposits,Low,Tier-2
CUST0000702,49,Male,Business Owner,1.344,0.67,85.65,106.23,66.3,ICICI Bank,2,62,55,87.1,24.4,Fixed Deposits,Low,Tier-2
CUST0000703,56,Female,Banking/Finance,0.671,0.294,17.05,24.4,17.82,SBI,5,152,107,33.9,49.3,Real Estate,Low,Tier-1
CUST0000704,40,Male,Manufacturing,0.375,0.265,4.57,4.0,22.36,Bank of Baroda,5,103,106,75.0,73.6,Equity,Low,Tier-3
CUST0000705,24,Male,Other,0.382,0.226,17.83,10.14,4.56,ICICI Bank,7,133,117,65.8,37.3,Equity,Moderate,Tier-1
CUST0000706,45,Male,Government,0.453,0.38,14.49,16.0,18.35,Kotak Mahindra,2,150,40,74.3,11.2,Mutual Funds,Moderate,Tier-2
CUST0000707,22,Male,Business Owner,1.47,1.148,88.97,64.86,20.87,Axis Bank,3,32,116,31.8,28.1,Gold,High,Tier-1
CUST0000708,33,Female,IT/Tech,1.093,0.612,27.55,17.13,39.13,Kotak Mahindra,1,255,69,25.8,8.9,Real Estate,High,Tier-1
CUST0000709,37,Male,Manufacturing,0.527,0.287,41.24,17.45,30.77,SBI,2,47,105,48.6,6.6,Gold,Low,Tier-1
CUST0000710,51,Male,Government,0.705,0.567,27.03,17.38,28.11,HDFC Bank,8,23,102,77.1,27.7,Hybrid,Low,Tier-2
CUST0000711,59,Male,Other,0.3,0.152,11.88,5.16,7.85,Bank of Baroda,7,225,39,88.8,50.6,Mutual Funds,Moderate,Tier-2
CUST0000712,38,Female,IT/Tech,0.798,0.343,38.66,8.73,12.65,ICICI Bank,4,186,97,60.5,12.4,Fixed Deposits,Moderate,Tier-3
CUST0000713,62,Male,Business Owner,1.993,0.995,167.19,148.24,8.06,HDFC Bank,6,211,87,47.3,29.5,Fixed Deposits,Moderate,Tier-1
CUST0000714,31,Male,Business Owner,1.976,1.447,26.38,17.92,65.88,SBI,7,143,7,66.9,20.2,Fixed Deposits,High,Tier-2
CUST0000715,64,Male,Government,0.337,0.271,20.62,4.97,3.14,Axis Bank,5,155,76,78.2,29.2,Gold,Low,Tier-3
CUST0000716,71,Male,IT/Tech,0.908,0.575,27.36,25.51,23.58,ICICI Bank,7,220,24,34.8,42.7,Equity,Moderate,Tier-1
CUST0000717,48,Male,Healthcare,0.743,0.479,63.45,65.66,28.86,SBI,8,89,104,61.5,34.5,Hybrid,Moderate,Tier-2
CUST0000718,41,Male,Business Owner,2.003,0.833,88.86,62.12,80.79,SBI,4,218,104,32.0,34.1,Hybrid,Moderate,Tier-2
CUST0000719,27,Female,IT/Tech,1.191,0.511,39.81,23.84,2.1,ICICI Bank,3,40,103,79.2,21.4,Equity,Moderate,Tier-2
CUST0000720,54,Female,Retired,0.32,0.198,30.54,2.07,18.14,ICICI Bank,5,167,56,75.4,4.5,Equity,High,Tier-3
CUST0000721,27,Female,Other,0.547,0.406,35.78,12.54,5.26,Bank of Baroda,5,30,42,22.0,26.9,Equity,Moderate,Tier-3
CUST0000722,29,Female,Other,0.359,0.206,22.33,17.41,16.24,Axis Bank,5,181,52,41.2,26.8,Fixed Deposits,High,Tier-2
CUST0000723,30,Female,Other,0.37,0.183,9.9,0.04,18.55,SBI,8,256,93,38.0,41.5,Hybrid,Moderate,Tier-2
CUST0000724,39,Male,IT/Tech,0.39,0.313,3.09,2.41,0.59,ICICI Bank,1,104,71,60.6,46.3,Mutual Funds,High,Tier-1
CUST0000725,35,Female,IT/Tech,0.679,0.539,37.3,27.36,12.79,HDFC Bank,8,78,30,53.3,32.0,Equity,Low,Tier-1
CUST0000726,23,Other,Manufacturing,0.304,0.132,16.47,21.99,0.66,SBI,7,4,53,61.1,9.4,Mutual Funds,Low,Tier-3
CUST0000727,50,Female,Business Owner,2.85,1.841,23.16,13.6,88.47,SBI,5,64,91,90.3,51.4,Mutual Funds,Low,Tier-2
CUST0000728,44,Female,Other,0.3,0.139,20.61,22.96,11.68,Other,3,282,46,28.9,2.3,Hybrid,Low,Tier-1
CUST0000729,28,Male,Retired,0.3,0.227,16.2,8.0,5.54,SBI,3,282,75,74.6,20.2,Fixed Deposits,High,Tier-2
CUST0000730,62,Male,Manufacturing,0.492,0.356,28.97,21.65,24.64,ICICI Bank,2,76,84,50.4,58.8,Mutual Funds,Moderate,Tier-3
CUST0000731,40,Male,Other,0.434,0.347,16.07,9.09,18.2,Bank of Baroda,1,164,92,77.4,35.2,Fixed Deposits,Moderate,Tier-1
CUST0000732,37,Male,Business Owner,0.922,0.419,14.46,16.13,48.09,HDFC Bank,4,242,118,87.8,28.2,Equity,High,Tier-3
CUST0000733,51,Male,Banking/Finance,1.624,1.038,25.42,36.52,41.51,SBI,6,130,32,48.4,41.7,Equity,Moderate,Tier-1
CUST0000734,34,Female,Business Owner,1.068,0.601,34.42,32.36,47.44,Bank of Baroda,5,26,39,56.2,44.1,Fixed Deposits,Low,Tier-1
CUST0000735,45,Female,Other,0.321,0.178,28.5,10.52,5.43,PNB,8,40,86,40.1,19.6,Mutual Funds,High,Tier-2
CUST0000736,23,Female,Business Owner,1.111,0.886,62.77,44.44,14.76,Kotak Mahindra,6,22,98,86.3,39.5,Mutual Funds,Moderate,Tier-1
CUST0000737,52,Male,Manufacturing,0.582,0.373,11.1,1.0,29.6,Other,6,287,70,52.4,36.5,Fixed Deposits,Low,Tier-1
CUST0000738,25,Female,Business Owner,1.887,1.012,52.3,77.53,33.67,HDFC Bank,8,188,46,26.8,16.6,Fixed Deposits,High,Tier-1
CUST0000739,62,Male,Healthcare,0.71,0.559,27.28,1.35,28.35,PNB,8,259,33,43.1,27.8,None,Low,Tier-3
CUST0000740,29,Male,Other,0.571,0.265,7.12,0.7,11.56,HDFC Bank,4,13,71,42.6,17.8,Fixed Deposits,Low,Tier-2
CUST0000741,55,Female,Retired,0.325,0.187,3.29,1.36,14.44,HDFC Bank,2,207,82,30.2,68.0,Fixed Deposits,Moderate,Tier-2
CUST0000742,49,Male,Healthcare,1.181,0.851,110.14,114.9,61.88,HDFC Bank,1,184,58,38.7,77.5,Equity,High,Tier-2
CUST0000743,32,Female,Retired,0.3,0.166,19.84,3.14,4.25,Axis Bank,8,102,42,86.1,34.7,Fixed Deposits,High,Tier-3
CUST0000744,66,Male,Other,0.3,0.19,3.05,0.39,14.15,Axis Bank,8,117,69,55.6,56.6,Equity,Low,Tier-1
CUST0000745,41,Male,Manufacturing,0.3,0.187,9.73,9.65,3.76,Kotak Mahindra,1,289,74,50.1,24.5,None,Low,Tier-1
CUST0000746,28,Female,Government,0.3,0.172,7.01,6.99,8.06,Axis Bank,1,124,20,23.8,8.6,Fixed Deposits,Moderate,Tier-2
CUST0000747,29,Male,Healthcare,0.92,0.757,17.88,16.5,27.07,HDFC Bank,5,68,19,68.9,35.8,Mutual Funds,Moderate,Tier-2
CUST0000748,34,Male,Retired,0.3,0.244,4.67,2.11,16.15,ICICI Bank,7,222,10,58.3,70.7,Fixed Deposits,Moderate,Tier-1
CUST0000749,33,Female,Banking/Finance,0.671,0.53,7.91,11.85,17.08,HDFC Bank,3,135,21,52.3,11.3,Mutual Funds,Low,Tier-2
CUST0000750,45,Female,Government,0.412,0.206,22.51,29.56,16.42,HDFC Bank,3,286,35,60.0,79.3,Fixed Deposits,High,Tier-3
CUST0000751,41,Male,Banking/Finance,1.083,0.82,94.4,18.6,1.84,HDFC Bank,2,278,28,87.6,26.0,Hybrid,Moderate,Tier-1
CUST0000752,72,Male,Business Owner,1.856,1.042,43.81,10.54,19.98,SBI,5,95,6,42.7,56.6,Fixed Deposits,Low,Tier-3
CUST0000753,42,Female,Retired,0.388,0.267,13.03,11.17,17.3,SBI,4,85,33,41.1,33.5,Real Estate,Moderate,Tier-2
CUST0000754,31,Male,Retired,0.342,0.187,32.13,29.33,16.98,Other,3,195,58,75.2,46.9,Mutual Funds,Moderate,Tier-2
CUST0000755,26,Female,Other,0.364,0.184,25.28,17.36,20.49,ICICI Bank,6,154,95,32.5,48.6,Fixed Deposits,Low,Tier-2
CUST0000756,45,Male,IT/Tech,1.365,0.725,22.59,32.74,39.65,SBI,6,253,7,89.0,58.4,Fixed Deposits,Moderate,Tier-1
CUST0000757,61,Female,IT/Tech,0.968,0.651,15.34,18.74,20.61,HDFC Bank,4,229,100,29.3,61.5,Fixed Deposits,High,Tier-2
CUST0000758,28,Male,Retired,0.484,0.409,46.16,20.48,10.63,SBI,8,27,79,83.4,36.2,Mutual Funds,Low,Tier-3
CUST0000759,23,Female,Government,0.706,0.544,11.5,1.72,29.19,HDFC Bank,7,285,105,55.8,7.9,Hybrid,High,Tier-2
CUST0000760,25,Male,Healthcare,0.4,0.321,5.62,3.05,15.73,ICICI Bank,3,263,114,25.5,69.5,Fixed Deposits,Low,Tier-3
CUST0000761,50,Female,Government,0.618,0.467,5.77,2.59,12.92,PNB,6,96,52,74.0,38.7,Equity,Moderate,Tier-3
CUST0000762,62,Male,Healthcare,1.044,0.648,52.75,42.33,16.65,Other,5,39,87,52.9,46.0,Fixed Deposits,Moderate,Tier-1
CUST0000763,63,Male,Banking/Finance,0.855,0.565,15.48,14.15,16.6,Bank of Baroda,5,252,77,35.1,41.6,Real Estate,Moderate,Tier-3
CUST0000764,22,Male,Business Owner,1.852,1.326,151.71,161.24,104.73,PNB,5,260,35,63.0,73.2,Equity,Moderate,Tier-3
CUST0000765,69,Female,Other,0.467,0.388,36.36,2.06,8.31,PNB,4,231,109,66.3,59.0,Fixed Deposits,Low,Tier-1
CUST0000766,39,Male,IT/Tech,0.631,0.333,16.42,5.65,20.03,HDFC Bank,8,131,90,35.5,34.3,Fixed Deposits,Low,Tier-1
CUST0000767,32,Male,Healthcare,0.819,0.491,60.46,59.63,35.84,Kotak Mahindra,5,195,98,58.9,33.5,Hybrid,Moderate,Tier-1
CUST0000768,43,Male,IT/Tech,1.527,0.774,64.64,83.85,42.88,ICICI Bank,3,177,43,64.9,24.6,Real Estate,Moderate,Tier-2
CUST0000769,24,Male,Retired,0.36,0.151,33.16,3.71,3.43,SBI,4,5,41,46.4,55.4,Fixed Deposits,High,Tier-1
CUST0000770,74,Male,Business Owner,2.446,1.139,225.65,337.9,56.12,Axis Bank,7,139,12,59.0,32.8,Gold,Moderate,Tier-2
CUST0000771,50,Male,Healthcare,0.525,0.346,4.37,5.54,2.93,Axis Bank,4,142,23,69.7,30.3,Gold,Moderate,Tier-2
CUST0000772,64,Female,Government,0.607,0.509,4.15,3.59,16.67,PNB,1,242,54,34.1,16.7,Hybrid,Low,Tier-1
CUST0000773,53,Female,IT/Tech,0.351,0.177,24.9,6.71,10.78,HDFC Bank,4,214,92,93.8,58.4,Gold,Moderate,Tier-1
CUST0000774,37,Male,Government,0.686,0.515,65.58,62.42,13.69,HDFC Bank,6,61,75,46.4,18.3,Fixed Deposits,High,Tier-2
CUST0000775,35,Female,Business Owner,1.553,1.175,128.42,69.51,29.95,SBI,7,288,115,57.4,86.7,Equity,Moderate,Tier-2
CUST0000776,30,Male,Other,0.488,0.341,18.24,2.07,9.74,HDFC Bank,4,203,23,86.1,39.0,Real Estate,Moderate,Tier-2
CUST0000777,47,Male,Healthcare,0.635,0.431,14.69,14.83,11.37,Axis Bank,8,69,47,86.5,62.1,Equity,Low,Tier-3
CUST0000778,32,Male,Other,0.512,0.432,45.49,48.23,26.61,HDFC Bank,4,243,93,33.3,8.2,Equity,Low,Tier-1
CUST0000779,36,Female,Healthcare,0.321,0.192,26.7,11.51,17.91,HDFC Bank,7,237,56,62.6,16.4,Mutual Funds,Low,Tier-1
CUST0000780,35,Male,Banking/Finance,1.493,0.688,35.84,19.26,79.2,Bank of Baroda,4,143,116,16.6,29.2,Equity,Moderate,Tier-1
CUST0000781,24,Female,Other,0.524,0.387,25.57,33.05,18.6,ICICI Bank,1,135,59,73.8,33.7,Mutual Funds,Moderate,Tier-2
CUST0000782,25,Male,Business Owner,1.571,1.048,45.25,52.83,88.45,SBI,3,194,52,77.3,33.8,Real Estate,Low,Tier-1
CUST0000783,25,Male,Business Owner,0.978,0.783,6.27,5.88,55.02,Kotak Mahindra,8,213,37,41.5,40.8,Equity,Moderate,Tier-2
CUST0000784,23,Male,Business Owner,1.598,1.295,14.59,20.3,62.4,Axis Bank,6,235,63,73.3,49.1,Real Estate,Moderate,Tier-2
CUST0000785,46,Male,Government,0.506,0.208,32.12,13.72,21.1,SBI,4,82,64,44.5,39.7,Mutual Funds,Low,Tier-1
CUST0000786,44,Male,Banking/Finance,0.577,0.262,23.64,28.88,30.61,HDFC Bank,6,272,53,82.2,60.3,Fixed Deposits,High,Tier-2
CUST0000787,28,Male,Manufacturing,0.31,0.147,26.44,18.08,18.23,HDFC Bank,5,60,66,44.3,45.5,Fixed Deposits,Moderate,Tier-2
CUST0000788,27,Male,Retired,0.402,0.292,21.77,28.92,5.91,HDFC Bank,5,122,43,38.4,21.6,Equity,Moderate,Tier-2
CUST0000789,24,Male,IT/Tech,0.403,0.265,29.22,13.29,10.77,Kotak Mahindra,8,76,76,88.7,32.0,Fixed Deposits,Moderate,Tier-2
CUST0000790,31,Female,Government,0.952,0.66,49.46,17.37,24.62,HDFC Bank,3,264,43,73.6,34.0,Fixed Deposits,Low,Tier-1
CUST0000791,26,Male,Business Owner,1.204,0.566,39.96,12.2,43.73,SBI,3,40,8,61.8,48.9,Real Estate,Moderate,Tier-2
CUST0000792,60,Male,Other,0.811,0.675,40.23,11.15,36.61,HDFC Bank,8,72,65,41.3,23.4,Mutual Funds,Moderate,Tier-3
CUST0000793,26,Male,IT/Tech,0.515,0.317,35.52,38.28,15.5,Axis Bank,2,32,85,29.7,18.5,Fixed Deposits,Moderate,Tier-2
CUST0000794,28,Male,Other,0.3,0.167,8.2,0.38,5.15,Kotak Mahindra,6,153,48,39.9,50.3,Equity,Moderate,Tier-2
CUST0000795,34,Female,Manufacturing,0.546,0.344,21.46,1.98,13.57,Axis Bank,6,252,34,82.8,49.1,Fixed Deposits,Low,Tier-3
CUST0000796,57,Female,Government,0.3,0.209,3.11,4.43,14.08,ICICI Bank,4,295,7,66.2,7.1,Fixed Deposits,High,Tier-1
CUST0000797,29,Male,Banking/Finance,0.646,0.482,8.12,7.87,0.09,ICICI Bank,1,38,7,77.4,16.9,Gold,Moderate,Tier-2
CUST0000798,44,Male,Business Owner,1.504,0.908,32.27,2.53,17.26,ICICI Bank,2,234,51,41.1,66.3,Real Estate,High,Tier-1
CUST0000799,52,Female,Banking/Finance,1.233,0.96,51.77,35.59,13.92,SBI,8,6,97,16.0,28.6,Fixed Deposits,Moderate,Tier-2
CUST0000800,67,Female,Manufacturing,0.416,0.169,22.64,25.87,16.36,ICICI Bank,6,128,74,53.2,56.8,Fixed Deposits,Moderate,Tier-2
CUST0000801,22,Female,IT/Tech,0.3,0.137,24.65,2.91,4.57,SBI,2,194,104,70.5,27.8,Equity,High,Tier-1
CUST0000802,71,Female,Other,0.44,0.24,33.0,42.22,13.89,Bank of Baroda,1,291,26,58.8,37.4,Mutual Funds,Moderate,Tier-2
CUST0000803,49,Male,Retired,0.3,0.179,19.69,10.75,16.09,SBI,2,80,51,59.4,28.4,Gold,Low,Tier-2
CUST0000804,34,Other,Healthcare,0.676,0.532,64.29,14.32,27.64,Kotak Mahindra,4,126,25,53.2,50.6,Mutual Funds,Moderate,Tier-2
