applicant_id,applicant_age,applicant_gender,employment_type,employment_years,annual_income_lakh,loan_purpose,loan_amount_lakh,loan_tenure_months,interest_rate_pct,credit_score,credit_grade,num_credit_accounts,existing_emis,months_since_last_default,debt_to_income_ratio,total_assets_lakh,property_ownership,state_name,geographic_tier,default_flag
APP002917,60,Male,Salaried,0.5,3.93,Education Loan,0.5,36,12.14,839,AAA,1,3,999.0,0.36,19.58,Rented,Maharashtra,Tier-1,No
APP002918,30,Female,Salaried,16.2,31.53,Home Loan,28.31,180,11.34,709,A,5,1,65.0,0.12,90.83,Rented,Karnataka,Tier-1,No
APP002919,56,Male,Contract,2.1,8.58,Auto Loan,6.47,36,8.79,607,BB,6,2,104.0,0.24,60.94,Rented,Madhya Pradesh,Tier-2,No
APP002920,34,Female,Salaried,1.5,14.78,Personal Loan,1.98,180,7.91,611,BB,5,3,59.0,0.36,20.39,Parental,Maharashtra,Tier-1,No
APP002921,36,Female,Contract,0.5,10.16,Personal Loan,1.19,60,10.4,534,B,1,2,999.0,0.24,42.14,Own,Rajasthan,Tier-2,Yes
APP002922,39,Female,Salaried,1.0,5.57,Personal Loan,0.67,48,10.3,627,BB,7,2,999.0,0.24,32.79,Rented,Karnataka,Tier-1,Yes
APP002923,54,Male,Salaried,2.8,18.74,Auto Loan,5.54,180,12.68,626,BB,7,3,114.0,0.36,90.39,Rented,Andhra Pradesh,Tier-2,Yes
APP002924,27,Female,Salaried,2.1,12.66,Personal Loan,0.65,24,11.98,650,BBB,7,0,999.0,0.0,92.06,Rented,Maharashtra,Tier-1,No
APP002925,48,Male,Salaried,2.8,8.56,Auto Loan,6.57,84,10.92,724,A,7,2,72.0,0.24,73.35,Own,Gujarat,Tier-1,No
APP002926,44,Male,Business Owner,6.1,21.55,Home Loan,42.92,60,7.57,587,B,4,3,999.0,0.36,120.56,Company Provided,Odisha,Tier-3,No
APP002927,48,Male,Contract,5.1,8.37,Personal Loan,1.98,48,10.93,729,A,7,1,92.0,0.12,50.41,Company Provided,Haryana,Tier-2,No
APP002928,55,Male,Contract,3.4,2.69,Business Loan,1.86,60,9.58,798,AA,2,0,24.0,0.0,19.42,Rented,Chhattisgarh,Tier-3,No
APP002929,59,Male,Business Owner,8.4,5.64,Home Loan,5.53,84,11.9,677,BBB,9,5,999.0,0.6,26.64,Rented,Maharashtra,Tier-1,No
APP002930,35,Female,Business Owner,9.7,14.27,Auto Loan,6.05,24,9.62,721,A,9,2,999.0,0.24,123.19,Own,West Bengal,Tier-1,No
APP002931,57,Male,Self-Employed,4.5,9.09,Business Loan,13.22,36,7.82,689,BBB,3,1,999.0,0.12,41.88,Own,Karnataka,Tier-1,No
APP002932,29,Male,Business Owner,0.6,13.75,Personal Loan,4.58,48,8.29,715,A,6,4,999.0,0.48,41.99,Rented,Delhi NCT,Tier-1,No
APP002933,56,Male,Salaried,2.6,7.49,Education Loan,0.73,84,9.06,672,BBB,8,1,999.0,0.12,56.22,Own,Karnataka,Tier-1,No
APP002934,40,Female,Salaried,5.0,4.87,Auto Loan,2.0,120,7.0,756,AA,4,5,98.0,0.6,22.94,Rented,West Bengal,Tier-1,No
APP002935,51,Male,Self-Employed,0.5,5.06,Auto Loan,2.82,180,7.0,631,BB,8,4,999.0,0.48,17.55,Rented,Bihar,Tier-3,No
APP002936,35,Male,Business Owner,0.5,9.07,Home Loan,9.33,48,13.24,742,A,4,3,88.0,0.36,47.67,Rented,Rajasthan,Tier-2,No
APP002937,41,Female,Self-Employed,14.8,16.4,Auto Loan,4.96,48,10.37,825,AAA,7,2,999.0,0.24,112.19,Own,Karnataka,Tier-1,No
APP002938,46,Male,Business Owner,6.5,9.21,Business Loan,8.42,120,8.56,678,BBB,3,1,999.0,0.12,53.14,Own,Karnataka,Tier-1,Yes
APP002939,61,Male,Salaried,0.8,16.01,Auto Loan,5.19,24,10.84,571,B,4,4,999.0,0.48,121.87,Own,Haryana,Tier-2,No
APP002940,45,Male,Self-Employed,2.9,6.12,Personal Loan,2.27,84,7.0,818,AAA,5,4,43.0,0.48,65.3,Parental,Karnataka,Tier-1,No
APP002941,35,Female,Contract,1.1,17.32,Auto Loan,7.16,60,7.75,522,B,4,1,38.0,0.12,130.38,Rented,Uttar Pradesh,Tier-3,Yes
APP002942,47,Female,Salaried,0.5,6.8,Gold Loan,0.63,36,7.0,893,AAA,1,5,999.0,0.6,9.69,Parental,Jharkhand,Tier-3,No
APP002943,59,Male,Contract,2.5,7.62,Home Loan,9.64,84,7.48,749,A,2,5,3.0,0.6,21.49,Parental,Andhra Pradesh,Tier-2,No
APP002944,44,Male,Salaried,5.2,7.65,Auto Loan,2.18,24,10.54,860,AAA,5,2,999.0,0.24,53.55,Own,Maharashtra,Tier-1,No
APP002945,43,Male,Self-Employed,15.4,14.92,Business Loan,17.05,24,9.7,794,AA,4,4,,0.48,26.29,Own,Maharashtra,Tier-1,No
APP002946,40,Female,Business Owner,7.3,16.59,Auto Loan,4.76,60,9.74,649,BB,4,3,999.0,0.36,31.68,Parental,Kerala,Tier-2,No
APP002947,24,Female,Salaried,1.3,9.74,Home Loan,13.01,36,7.84,676,BBB,6,2,999.0,0.24,87.93,Parental,Bihar,Tier-3,Yes
APP002948,63,Male,Salaried,2.0,8.63,Business Loan,7.68,24,9.04,709,A,7,1,96.0,0.12,41.5,Company Provided,Karnataka,Tier-1,No
APP002949,40,Male,Salaried,3.7,6.6,Education Loan,1.12,84,12.11,749,A,2,0,999.0,0.0,48.52,Rented,Uttar Pradesh,Tier-3,No
APP002950,30,Female,Salaried,1.1,16.5,Auto Loan,8.79,36,9.01,663,BBB,6,2,999.0,0.24,50.91,Own,Gujarat,Tier-1,No
APP002951,49,Female,Salaried,8.9,9.46,Personal Loan,4.35,240,11.58,711,A,2,4,119.0,0.48,39.71,Rented,Maharashtra,Tier-1,No
APP002952,41,Female,Salaried,0.9,12.38,Personal Loan,5.79,180,10.92,716,A,2,2,49.0,0.24,66.06,Own,Jharkhand,Tier-3,No
APP002953,28,Male,Contract,1.7,10.08,Personal Loan,3.12,48,8.85,809,AAA,6,5,999.0,0.6,56.29,Rented,Andhra Pradesh,Tier-2,No
APP002954,35,Female,Salaried,4.3,7.16,Auto Loan,4.26,84,9.14,641,BB,4,1,51.0,0.12,39.44,Rented,Andhra Pradesh,Tier-2,No
APP002955,30,Male,Salaried,0.7,33.7,Auto Loan,25.89,84,8.46,521,B,3,4,999.0,0.48,258.93,Own,Maharashtra,Tier-1,Yes
APP002956,40,Male,Contract,4.9,17.75,Home Loan,26.25,60,7.28,599,B,1,3,999.0,0.36,99.37,Own,Tamil Nadu,Tier-1,No
APP002957,35,Male,Business Owner,14.4,10.73,Home Loan,18.91,120,9.07,712,A,2,2,999.0,0.24,59.57,Rented,Uttar Pradesh,Tier-3,No
APP002958,59,Female,Self-Employed,5.9,33.49,Home Loan,30.52,84,10.57,759,AA,1,1,58.0,0.12,214.79,Parental,Gujarat,Tier-1,No
APP002959,57,Male,Self-Employed,8.4,18.04,Auto Loan,12.46,240,10.15,711,A,3,5,4.0,0.6,142.07,Rented,Telangana,Tier-1,No
APP002960,61,Male,Salaried,2.9,4.95,Personal Loan,2.47,36,13.19,608,BB,2,1,999.0,0.12,17.14,Parental,Himachal Pradesh,Tier-3,No
APP002961,38,Male,Salaried,,14.66,Home Loan,16.46,120,11.8,659,BBB,3,5,57.0,0.6,93.1,Own,Bihar,Tier-3,No
APP002962,51,Male,Salaried,2.0,11.35,Personal Loan,5.09,60,9.77,711,A,1,4,999.0,0.48,56.0,Own,Maharashtra,Tier-1,No
APP002963,30,Female,Self-Employed,5.4,11.86,Business Loan,13.8,36,10.75,537,B,2,3,55.0,0.36,34.32,Parental,Rajasthan,Tier-2,Yes
APP002964,54,Male,Salaried,3.7,15.77,Home Loan,30.0,36,10.43,712,A,9,2,43.0,0.24,48.12,Own,Delhi NCT,Tier-1,No
APP002965,46,Male,Self-Employed,3.2,13.06,Auto Loan,9.62,84,7.02,639,BB,2,1,999.0,0.12,93.9,Rented,Tamil Nadu,Tier-1,No
APP002966,35,Female,Salaried,0.5,2.99,Personal Loan,0.73,48,9.69,744,A,5,3,91.0,0.36,33.79,Parental,Karnataka,Tier-1,No
APP002967,32,Male,Salaried,5.6,4.29,Personal Loan,1.46,120,11.25,673,BBB,3,3,999.0,0.36,18.46,Own,Uttar Pradesh,Tier-3,No
APP002968,56,Female,Self-Employed,6.5,6.76,Auto Loan,4.87,60,12.05,708,A,7,4,61.0,0.48,33.25,Own,Maharashtra,Tier-1,No
APP002969,62,Female,Business Owner,1.1,43.28,Personal Loan,12.67,36,10.48,777,AA,7,1,999.0,0.12,330.59,Own,Rajasthan,Tier-2,No
APP002970,35,Female,Salaried,7.1,12.92,Home Loan,14.66,120,11.35,703,A,3,4,999.0,0.48,61.92,Rented,Karnataka,Tier-1,No
APP002971,51,Female,Salaried,10.6,12.15,Personal Loan,5.54,180,10.37,702,A,9,0,999.0,0.0,91.4,Own,Assam,Tier-3,No
APP002972,62,Male,Salaried,1.0,9.58,Personal Loan,1.47,48,11.79,690,BBB,2,0,999.0,0.0,40.75,Parental,Karnataka,Tier-1,No
APP002973,25,Male,Salaried,3.0,5.44,Home Loan,8.66,60,8.93,692,BBB,6,0,999.0,0.0,47.54,Own,Himachal Pradesh,Tier-3,No
APP002974,25,Male,Self-Employed,10.4,4.87,Education Loan,2.17,180,7.0,748,A,8,0,999.0,0.0,19.52,Rented,Rajasthan,Tier-2,No
APP002975,49,Male,Salaried,3.3,15.61,Auto Loan,8.68,48,11.84,747,A,2,4,999.0,0.48,27.7,Own,Rajasthan,Tier-2,No
APP002976,29,Male,Salaried,,22.53,Home Loan,33.86,60,12.84,739,A,7,1,999.0,0.12,30.84,Own,Assam,Tier-3,No
APP002977,23,Male,Business Owner,1.2,20.96,Personal Loan,1.58,12,12.85,620,BB,9,5,45.0,0.6,57.84,Own,Maharashtra,Tier-1,No
APP002978,62,Female,Salaried,0.5,6.89,Gold Loan,3.03,240,7.98,751,AA,5,2,84.0,0.24,32.09,Own,Tamil Nadu,Tier-1,No
APP002979,43,Male,Salaried,0.5,7.21,Home Loan,6.39,24,11.11,602,BB,2,4,999.0,0.48,41.86,Own,Karnataka,Tier-1,Yes
APP002980,62,Male,Salaried,17.9,13.21,Education Loan,2.75,36,7.0,688,BBB,7,2,999.0,0.24,101.86,Own,Uttar Pradesh,Tier-3,No
APP002981,37,Male,Salaried,0.9,8.46,Auto Loan,1.93,36,10.97,714,A,6,0,999.0,0.0,28.09,Company Provided,Maharashtra,Tier-1,No
APP002982,50,Male,Salaried,,8.28,Personal Loan,2.88,12,13.41,800,AAA,3,0,999.0,0.0,62.24,Own,Tamil Nadu,Tier-1,No
APP002983,51,Female,Self-Employed,1.9,8.05,Gold Loan,2.95,84,12.24,701,A,2,5,999.0,0.6,64.82,Parental,Tamil Nadu,Tier-1,No
APP002984,33,Male,Self-Employed,0.5,7.52,Personal Loan,0.67,48,7.0,724,A,8,5,999.0,0.6,25.36,Rented,Delhi NCT,Tier-1,No
APP002985,56,Female,Salaried,,8.45,Home Loan,12.9,48,8.45,635,BB,2,4,54.0,0.48,43.08,Company Provided,Rajasthan,Tier-2,No
APP002986,32,Male,Self-Employed,3.5,4.53,Personal Loan,1.21,240,12.54,620,BB,7,2,999.0,0.24,41.31,Own,Maharashtra,Tier-1,No
APP002987,42,Male,Salaried,0.6,12.69,Auto Loan,3.36,36,7.2,680,BBB,4,2,999.0,0.24,99.6,Own,Madhya Pradesh,Tier-2,No
APP002988,42,Male,Salaried,12.8,3.23,Personal Loan,0.5,24,14.02,717,A,4,2,999.0,0.24,15.9,Own,Tamil Nadu,Tier-1,No
APP002989,26,Female,Business Owner,11.5,25.94,Home Loan,51.21,60,12.38,702,A,7,1,999.0,0.12,174.38,Rented,West Bengal,Tier-1,No
APP002990,41,Male,Salaried,0.8,6.75,Auto Loan,2.95,48,14.5,659,BBB,6,0,65.0,0.0,17.59,Parental,West Bengal,Tier-1,No
APP002991,58,Male,Salaried,6.7,8.45,Home Loan,9.79,36,12.69,795,AA,6,5,999.0,0.6,69.12,Own,Himachal Pradesh,Tier-3,No
APP002992,24,Male,Business Owner,3.1,19.63,Home Loan,18.04,48,11.46,628,BB,6,4,999.0,0.48,154.47,Rented,West Bengal,Tier-1,No
APP002993,54,Female,Salaried,20.1,7.7,Home Loan,14.1,36,11.32,877,AAA,8,0,999.0,0.0,68.04,Own,Tamil Nadu,Tier-1,No
APP002994,30,Female,Salaried,0.5,6.01,Business Loan,4.52,180,14.79,650,BBB,9,2,999.0,0.24,26.05,Rented,Tamil Nadu,Tier-1,Yes
APP002995,30,Male,Self-Employed,3.2,12.68,Education Loan,5.18,120,7.0,657,BBB,8,1,999.0,0.12,62.62,Own,Telangana,Tier-1,No
APP002996,25,Male,Self-Employed,1.7,36.28,Auto Loan,20.58,60,8.97,694,BBB,3,3,999.0,0.36,107.51,Own,Rajasthan,Tier-2,No
APP002997,56,Female,Business Owner,6.5,22.27,Personal Loan,8.7,48,10.79,699,BBB,6,4,999.0,0.48,174.72,Rented,Kerala,Tier-2,No
APP002998,38,Female,Salaried,0.6,5.95,Personal Loan,2.15,36,11.03,641,BB,7,0,75.0,0.0,14.5,Own,Telangana,Tier-1,No
APP002999,55,Female,Salaried,4.9,7.44,Home Loan,12.24,84,8.54,688,BBB,5,5,999.0,0.6,69.86,Rented,Odisha,Tier-3,No
APP003000,45,Female,Salaried,14.8,6.94,Education Loan,2.19,24,11.37,716,A,9,3,93.0,0.36,36.1,Rented,Rajasthan,Tier-2,No
APP003001,53,Female,Salaried,3.0,5.12,Auto Loan,3.21,84,14.3,759,AA,8,3,999.0,0.36,26.5,Rented,Andhra Pradesh,Tier-2,No
APP003002,22,Male,Salaried,3.0,12.55,Home Loan,14.34,48,9.54,624,BB,2,0,25.0,0.0,104.47,Own,Gujarat,Tier-1,No
APP003003,29,Female,Self-Employed,3.4,9.05,Personal Loan,2.34,60,9.11,507,B,6,2,999.0,0.24,83.42,Own,Uttar Pradesh,Tier-3,Yes
APP003004,44,Female,Salaried,2.7,10.75,Personal Loan,1.47,84,12.39,578,B,9,4,999.0,0.48,83.98,Company Provided,Uttar Pradesh,Tier-3,No
APP003005,61,Male,Salaried,3.0,2.5,Business Loan,2.56,84,14.15,665,BBB,1,3,23.0,0.36,37.07,Own,Maharashtra,Tier-1,No
APP003006,33,Male,Salaried,3.1,13.19,Education Loan,6.24,84,7.0,631,BB,2,0,76.0,0.0,73.82,Rented,Maharashtra,Tier-1,No
APP003007,33,Female,Contract,31.2,6.52,Home Loan,7.46,36,7.57,691,BBB,5,3,999.0,0.36,35.44,Own,Uttar Pradesh,Tier-3,No
APP003008,36,Male,Business Owner,0.6,8.31,Business Loan,12.36,24,8.35,619,BB,3,1,49.0,0.12,63.23,Own,Gujarat,Tier-1,No
APP003009,62,Female,Contract,1.7,4.32,Home Loan,4.21,36,9.49,694,BBB,9,0,999.0,0.0,18.19,Own,Rajasthan,Tier-2,No
APP003010,40,Male,Salaried,,5.44,Home Loan,8.04,36,12.65,756,AA,1,0,999.0,0.0,36.77,Own,Rajasthan,Tier-2,No
APP003011,47,Male,Salaried,3.9,7.13,Home Loan,11.7,120,13.57,696,BBB,1,0,2.0,0.0,23.46,Own,Haryana,Tier-2,No
APP003012,50,Male,Salaried,0.5,14.71,Home Loan,28.61,24,7.0,734,A,9,4,28.0,0.48,94.63,Rented,Delhi NCT,Tier-1,No
APP003013,43,Male,Self-Employed,12.7,8.48,Home Loan,12.86,60,13.24,823,AAA,1,3,999.0,0.36,75.88,Company Provided,Maharashtra,Tier-1,No
APP003014,61,Male,Salaried,3.8,15.49,Home Loan,25.05,180,10.05,684,BBB,7,4,119.0,0.48,71.83,Own,Rajasthan,Tier-2,No
APP003015,42,Male,Salaried,11.3,10.6,Business Loan,9.48,240,9.06,596,B,3,1,999.0,0.12,32.55,Own,Karnataka,Tier-1,Yes
APP003016,59,Female,Salaried,2.1,24.55,Home Loan,46.23,120,9.28,588,B,5,4,79.0,0.48,114.63,Rented,Himachal Pradesh,Tier-3,No
APP003017,41,Other,Salaried,0.8,6.85,Personal Loan,2.03,60,12.6,745,A,6,4,109.0,0.48,55.55,Rented,Maharashtra,Tier-1,No
APP003018,50,Male,Salaried,1.1,11.33,Personal Loan,2.86,60,11.64,746,A,9,1,999.0,0.12,13.93,Rented,Rajasthan,Tier-2,No
APP003019,25,Male,Salaried,3.2,17.94,Gold Loan,2.12,24,13.69,733,A,1,4,114.0,0.48,142.5,Own,Gujarat,Tier-1,No
APP003020,28,Male,Salaried,0.5,12.76,Personal Loan,3.18,36,7.0,818,AAA,1,4,47.0,0.48,68.22,Own,Odisha,Tier-3,No
APP003021,49,Male,Salaried,7.6,8.22,Home Loan,9.25,36,7.12,710,A,6,4,999.0,0.48,63.62,Rented,West Bengal,Tier-1,No
APP003022,49,Male,Salaried,7.8,6.9,Gold Loan,2.45,60,12.24,711,A,7,1,999.0,0.12,37.27,Company Provided,Tamil Nadu,Tier-1,No
APP003023,25,Male,Self-Employed,6.1,3.72,Auto Loan,0.84,60,7.84,736,A,7,4,999.0,0.48,44.72,Rented,Tamil Nadu,Tier-1,No
APP003024,43,Male,Salaried,11.3,7.91,Home Loan,7.93,36,12.11,793,AA,5,5,37.0,0.6,50.79,Parental,Telangana,Tier-1,No
APP003025,33,Male,Self-Employed,4.0,6.52,Home Loan,9.69,36,8.53,802,AAA,9,4,80.0,0.48,38.27,Parental,Karnataka,Tier-1,No
APP003026,24,Male,Salaried,3.3,6.7,Home Loan,9.5,84,12.14,495,B,7,2,44.0,0.24,19.56,Own,Uttar Pradesh,Tier-3,Yes
APP003027,43,Female,Salaried,3.8,9.29,Personal Loan,1.04,36,13.28,656,BBB,6,5,71.0,0.6,25.29,Own,Uttar Pradesh,Tier-3,No
APP003028,23,Male,Self-Employed,1.0,4.59,Auto Loan,2.01,60,8.65,764,AA,2,4,999.0,0.48,19.68,Own,Madhya Pradesh,Tier-2,No
APP003029,45,Female,Contract,,5.23,Personal Loan,0.67,36,11.49,660,BBB,8,4,999.0,0.48,42.37,Company Provided,Tamil Nadu,Tier-1,No
APP003030,55,Female,Self-Employed,3.9,13.4,Education Loan,1.95,60,14.45,798,AA,4,2,999.0,0.24,59.02,Rented,Bihar,Tier-3,No
APP003031,48,Female,Salaried,7.2,4.5,Personal Loan,0.79,60,7.09,727,A,6,1,999.0,0.12,27.92,Own,Andhra Pradesh,Tier-2,No
APP003032,62,Female,Salaried,2.1,8.8,Personal Loan,4.2,240,11.5,735,A,2,0,999.0,0.0,57.57,Parental,Tamil Nadu,Tier-1,No
APP003033,22,Male,Salaried,0.5,4.17,Home Loan,3.35,24,12.75,722,A,3,5,999.0,0.6,7.3,Rented,Karnataka,Tier-1,No
APP003034,29,Male,Salaried,4.5,12.05,Home Loan,10.84,84,9.55,607,BB,9,0,999.0,0.0,17.16,Rented,Punjab,Tier-2,Yes
APP003035,44,Male,Salaried,7.8,12.95,Personal Loan,2.07,84,14.58,793,AA,2,2,,0.24,110.71,Own,West Bengal,Tier-1,No
APP003036,59,Female,Salaried,17.5,17.8,Gold Loan,5.82,36,7.0,827,AAA,2,4,999.0,0.48,118.94,Own,Tamil Nadu,Tier-1,No
APP003037,27,Female,Salaried,0.5,17.9,Personal Loan,6.32,48,7.98,815,AAA,3,3,50.0,0.36,92.16,Rented,Jharkhand,Tier-3,No
APP003038,43,Female,Self-Employed,6.9,12.59,Personal Loan,6.02,84,7.0,694,BBB,1,0,999.0,0.0,68.32,Own,Assam,Tier-3,No
APP003039,46,Male,Self-Employed,4.5,4.11,Home Loan,7.27,84,10.95,678,BBB,6,1,999.0,0.12,40.72,Rented,Andhra Pradesh,Tier-2,No
APP003040,39,Female,Salaried,0.5,9.04,Home Loan,9.78,60,10.56,711,A,8,1,999.0,0.12,42.22,Own,Tamil Nadu,Tier-1,No
APP003041,38,Male,Business Owner,6.3,18.58,Auto Loan,14.55,84,10.53,784,AA,6,5,,0.6,127.96,Parental,Bihar,Tier-3,No
APP003042,33,Male,Self-Employed,0.5,11.57,Personal Loan,1.32,60,10.35,676,BBB,7,3,999.0,0.36,90.17,Rented,Karnataka,Tier-1,No
APP003043,27,Female,Salaried,,22.52,Home Loan,40.08,24,10.08,717,A,7,1,999.0,0.12,117.91,Rented,Telangana,Tier-1,No
APP003044,47,Male,Salaried,6.4,18.43,Education Loan,3.65,84,11.86,584,B,9,5,999.0,0.6,29.44,Rented,West Bengal,Tier-1,No
APP003045,48,Other,Self-Employed,5.8,10.99,Personal Loan,2.67,36,10.0,723,A,7,4,117.0,0.48,60.58,Own,Kerala,Tier-2,No
APP003046,29,Male,Salaried,0.6,13.6,Personal Loan,3.77,240,18.83,720,A,8,1,999.0,0.12,43.14,Parental,Rajasthan,Tier-2,No
APP003047,40,Female,Business Owner,12.6,6.45,Business Loan,3.84,84,7.83,602,BB,7,4,59.0,0.48,29.32,Rented,Gujarat,Tier-1,No
APP003048,63,Male,Salaried,11.5,10.01,Home Loan,13.71,84,8.73,735,A,4,1,16.0,0.12,60.27,Own,Punjab,Tier-2,No
APP003049,22,Female,Salaried,11.5,4.5,Personal Loan,1.61,84,11.78,697,BBB,9,4,119.0,0.48,20.76,Rented,Karnataka,Tier-1,No
APP003050,50,Female,Contract,2.2,8.18,Personal Loan,0.76,48,9.3,758,AA,3,5,999.0,0.6,46.86,Own,Maharashtra,Tier-1,No
APP003051,56,Female,Contract,3.4,6.21,Business Loan,4.21,24,11.39,558,B,3,2,999.0,0.24,,Own,Madhya Pradesh,Tier-2,Yes
APP003052,61,Male,Salaried,0.6,6.31,Personal Loan,2.07,48,16.93,685,BBB,1,2,999.0,0.24,26.63,Parental,Delhi NCT,Tier-1,No
APP003053,35,Female,Self-Employed,0.5,6.93,Business Loan,5.43,36,11.11,834,AAA,7,2,103.0,0.24,17.55,Rented,Gujarat,Tier-1,No
APP003054,56,Male,Salaried,0.5,7.24,Auto Loan,1.75,36,7.85,486,B,7,1,999.0,0.12,44.96,Company Provided,Gujarat,Tier-1,Yes
APP003055,41,Male,Self-Employed,4.2,7.91,Business Loan,11.33,48,11.94,668,BBB,1,2,999.0,0.24,42.9,Rented,Gujarat,Tier-1,No
APP003056,34,Male,Business Owner,1.9,20.46,Gold Loan,9.83,60,11.17,650,BBB,6,5,73.0,0.6,88.38,Rented,Telangana,Tier-1,No
APP003057,59,Female,Salaried,4.3,7.8,Business Loan,7.54,24,12.78,707,A,2,4,999.0,0.48,49.27,Own,Karnataka,Tier-1,No
APP003058,29,Male,Salaried,4.5,8.8,Personal Loan,2.49,36,7.0,658,BBB,6,4,999.0,0.48,27.44,Parental,Punjab,Tier-2,No
APP003059,64,Female,Salaried,11.9,10.59,Auto Loan,8.33,36,8.29,717,A,1,4,999.0,0.48,74.11,Rented,Himachal Pradesh,Tier-3,No
APP003060,41,Female,Salaried,10.7,10.57,Business Loan,15.48,36,8.43,793,AA,2,0,999.0,0.0,78.83,Rented,Telangana,Tier-1,No
APP003061,54,Male,Salaried,6.3,5.01,Personal Loan,1.53,120,12.85,761,AA,3,4,999.0,0.48,20.2,Own,Bihar,Tier-3,No
APP003062,47,Female,Business Owner,8.5,12.49,Auto Loan,8.08,120,8.83,682,BBB,8,2,75.0,0.24,95.7,Rented,Tamil Nadu,Tier-1,No
APP003063,60,Male,Salaried,0.5,10.28,Home Loan,20.55,60,13.29,900,AAA,2,1,999.0,0.12,50.0,Parental,Punjab,Tier-2,No
APP003064,42,Female,Salaried,0.5,5.56,Business Loan,8.15,84,9.65,787,AA,6,5,999.0,0.6,21.94,Own,Madhya Pradesh,Tier-2,No
APP003065,63,Male,Self-Employed,3.1,6.27,Auto Loan,3.25,84,10.12,611,BB,1,3,95.0,0.36,21.11,Own,Gujarat,Tier-1,No
APP003066,64,Male,Salaried,5.3,4.73,Education Loan,2.09,24,13.33,676,BBB,2,4,999.0,0.48,38.39,Rented,Delhi NCT,Tier-1,No
APP003067,62,Male,Salaried,7.9,10.09,Auto Loan,4.2,120,7.0,809,AAA,2,3,999.0,0.36,,Own,Karnataka,Tier-1,No
APP003068,30,Male,Salaried,3.0,7.68,Business Loan,4.03,48,13.35,690,BBB,1,5,999.0,0.6,64.28,Own,Telangana,Tier-1,Yes
APP003069,45,Male,Self-Employed,14.1,9.97,Home Loan,12.84,60,11.84,689,BBB,2,1,999.0,0.12,41.7,Own,Andhra Pradesh,Tier-2,No
APP003070,58,Male,Salaried,8.4,3.39,Business Loan,2.82,240,8.17,625,BB,6,4,43.0,0.48,12.78,Own,Maharashtra,Tier-1,No
APP003071,62,Male,Self-Employed,0.5,11.26,Education Loan,1.07,180,11.44,791,AA,3,5,999.0,0.6,29.54,Rented,West Bengal,Tier-1,No
APP003072,38,Male,Salaried,2.9,9.64,Business Loan,6.33,36,12.29,680,BBB,2,4,999.0,0.48,65.66,Own,Himachal Pradesh,Tier-3,No
APP003073,45,Male,Self-Employed,26.4,12.52,Auto Loan,8.94,48,10.78,601,BB,9,5,999.0,0.6,66.5,Own,Tamil Nadu,Tier-1,No
APP003074,42,Female,Self-Employed,2.6,23.94,Education Loan,1.85,12,12.07,614,BB,8,5,999.0,0.6,170.53,Rented,Maharashtra,Tier-1,No
APP003075,60,Male,Self-Employed,2.4,7.13,Home Loan,7.95,48,11.32,608,BB,1,1,9.0,0.12,32.85,Rented,Andhra Pradesh,Tier-2,No
APP003076,62,Female,Salaried,1.7,11.8,Home Loan,16.57,36,10.72,690,BBB,7,0,999.0,0.0,63.63,Own,Gujarat,Tier-1,No
APP003077,60,Female,Salaried,3.3,10.85,Gold Loan,4.72,12,11.05,686,BBB,5,4,999.0,0.48,,Rented,Delhi NCT,Tier-1,No
APP003078,34,Female,Business Owner,6.5,18.55,Auto Loan,7.87,36,10.64,645,BB,1,2,999.0,0.24,116.14,Rented,Karnataka,Tier-1,No
APP003079,32,Female,Salaried,0.5,7.61,Home Loan,7.95,60,9.79,627,BB,6,5,999.0,0.6,56.52,Own,Madhya Pradesh,Tier-2,No
APP003080,40,Male,Salaried,9.0,13.73,Personal Loan,5.34,48,15.86,868,AAA,8,5,43.0,0.6,83.27,Own,West Bengal,Tier-1,No
APP003081,32,Female,Self-Employed,12.5,7.25,Auto Loan,4.4,36,7.0,582,B,5,3,999.0,0.36,17.03,Rented,Tamil Nadu,Tier-1,Yes
APP003082,34,Male,Business Owner,7.6,11.15,Auto Loan,6.69,24,10.68,685,BBB,4,5,78.0,0.6,53.83,Own,Delhi NCT,Tier-1,No
APP003083,22,Female,Salaried,12.4,8.15,Home Loan,15.65,84,11.34,758,AA,3,3,999.0,0.36,9.08,Rented,Tamil Nadu,Tier-1,No
APP003084,61,Female,Self-Employed,0.5,9.55,Personal Loan,0.59,36,13.02,727,A,6,2,12.0,0.24,75.22,Rented,Bihar,Tier-3,No
APP003085,40,Male,Self-Employed,3.0,13.3,Business Loan,19.71,120,9.89,789,AA,8,4,,0.48,29.65,Own,Tamil Nadu,Tier-1,No
APP003086,33,Female,Salaried,0.5,10.41,Gold Loan,2.95,48,11.21,744,A,9,0,999.0,0.0,37.39,Rented,Uttar Pradesh,Tier-3,No
APP003087,29,Male,Self-Employed,9.1,12.56,Auto Loan,5.61,180,11.86,826,AAA,1,1,999.0,0.12,101.26,Rented,Uttar Pradesh,Tier-3,No
APP003088,29,Male,Business Owner,15.2,29.87,Auto Loan,7.22,240,11.17,622,BB,3,0,114.0,0.0,121.48,Own,Telangana,Tier-1,Yes
APP003089,33,Male,Contract,1.8,8.05,Personal Loan,1.9,60,9.17,776,AA,2,4,999.0,0.48,47.68,Rented,Jharkhand,Tier-3,No
